,size_sq_ft,propertyType,bedrooms,localityName,suburbName,companyName,rent
8219,1350,Independent Floor,3,Pitampura,North Delhi,B M Associates,35000
8220,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,45000
8221,1350,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,40000
8222,2700,Independent Floor,4,Pitampura,North Delhi,Sethi Properties,60000
8223,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,50000
8224,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,50000
8225,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,50000
8226,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,42000
8227,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,45000
8228,650,Independent Floor,1,Pitampura,North Delhi,B M Associates,16000
8229,600,Independent Floor,1,Pitampura,North Delhi,Sethi Properties,18000
8230,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,35000
8231,850,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,22000
8232,2200,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,60000
8233,850,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,25000
8234,1400,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,40000
8235,800,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,22000
8236,900,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,25000
8237,900,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,26000
8238,1700,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,36000
8239,756,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,20000
8240,850,Independent Floor,2,Pitampura,North Delhi,B M Associates,25000
8241,2000,Independent Floor,3,Pitampura,North Delhi,B M Associates,45000
8242,1500,Independent Floor,3,Pitampura,North Delhi,B M Associates,36000
8243,550,Independent Floor,1,Pitampura,North Delhi,B M Associates,13000
8244,756,Independent Floor,2,Pitampura,North Delhi,B M Associates,20000
8245,2100,Independent Floor,4,Pitampura,North Delhi,B M Associates,60000
8246,1000,Apartment,2,Pitampura,North Delhi,B M Associates,25000
8247,750,Apartment,2,Pitampura,North Delhi,B M Associates,22000
8248,850,Apartment,2,Pitampura,North Delhi,B M Associates,20000
8249,1600,Independent Floor,2,Pitampura,North Delhi,B M Associates,30000
8250,750,Apartment,2,Pitampura,North Delhi,B M Associates,22000
8251,900,Independent Floor,2,Pitampura,North Delhi,B M Associates,22000
8252,900,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,20000
8253,756,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,17000
8254,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,42000
8255,1350,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,26000
8256,2250,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,70000
8257,1800,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,44000
8258,1350,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,35000
8259,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,42000
8260,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,38000
8261,1850,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,45000
8262,1860,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,50000
8263,756,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,22000
8264,1350,Independent Floor,4,Pitampura,North Delhi,Sethi Properties,37000
8265,1800,Independent Floor,4,Pitampura,North Delhi,Sethi Properties,55000
8266,756,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,20000
8267,756,Independent Floor,1,Pitampura,North Delhi,Sethi Properties,18000
8268,900,Independent Floor,2,Pitampura,North Delhi,Sethi Properties,22000
8269,1900,Independent House,3,Pitampura,North Delhi,Sethi Properties,45000
8270,2700,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,65000
8271,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,45000
8272,1800,Independent Floor,3,Pitampura,North Delhi,Sethi Properties,45000
8273,450,Apartment,1,Pitampura,North Delhi,B M Associates,9000
8274,1700,Independent Floor,3,Pitampura,North Delhi,Other,47000
8275,920,Independent Floor,2,Pitampura,North Delhi,Other,18000
8276,1350,Independent Floor,3,Pitampura,North Delhi,Other,38000
8277,1350,Independent Floor,3,Pitampura,North Delhi,Other,38000
8278,2700,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,60000
8279,1100,Apartment,3,Pitampura,North Delhi,Malhotra Properties,29500
8280,900,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,19000
8281,550,Apartment,1,Pitampura,North Delhi,Malhotra Properties,14000
8282,700,Apartment,1,Pitampura,North Delhi,Malhotra Properties,18000
8283,600,Apartment,2,Pitampura,North Delhi,Malhotra Properties,13000
8284,650,Apartment,1,Pitampura,North Delhi,Malhotra Properties,17000
8285,550,Apartment,2,Pitampura,North Delhi,Malhotra Properties,11000
8286,1500,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,33000
8287,600,Independent Floor,1,Pitampura,North Delhi,Malhotra Properties,18000
8288,900,Apartment,1,Pitampura,North Delhi,Malhotra Properties,22000
8289,600,Apartment,1,Pitampura,North Delhi,Malhotra Properties,13000
8290,550,Apartment,1,Pitampura,North Delhi,Malhotra Properties,10500
8291,550,Apartment,1,Pitampura,North Delhi,Malhotra Properties,11500
8292,2700,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,80000
8293,3600,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,90000
8294,960,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,26000
8295,2400,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,45000
8296,1350,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,35000
8297,1800,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,36000
8298,2800,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,75000
8299,1800,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,40000
8300,1800,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,40000
8301,1050,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,26500
8302,750,Apartment,2,Pitampura,North Delhi,Malhotra Properties,17000
8303,800,Apartment,3,Pitampura,North Delhi,Malhotra Properties,24000
8304,1350,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,32000
8305,3200,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,60000
8306,1800,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,38000
8307,600,Apartment,1,Pitampura,North Delhi,Malhotra Properties,15000
8308,900,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,20000
8309,650,Apartment,1,Pitampura,North Delhi,Malhotra Properties,15000
8310,650,Apartment,2,Pitampura,North Delhi,Malhotra Properties,16000
8311,550,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,15000
8312,650,Apartment,2,Pitampura,North Delhi,Malhotra Properties,17000
8313,1100,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,25000
8314,1350,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,35000
8315,2600,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,50000
8316,1350,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,30000
8317,600,Apartment,2,Pitampura,North Delhi,Malhotra Properties,16000
8318,700,Apartment,1,Pitampura,North Delhi,Malhotra Properties,15000
8319,350,Apartment,1,Pitampura,North Delhi,Malhotra Properties,10000
8320,700,Apartment,1,Pitampura,North Delhi,Malhotra Properties,13000
8321,450,Apartment,1,Pitampura,North Delhi,Malhotra Properties,13000
8322,1150,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,28000
8323,1800,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,55000
8324,1400,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,38000
8325,1350,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,35000
8326,700,Apartment,1,Pitampura,North Delhi,Malhotra Properties,15000
8327,1300,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,25000
8328,900,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,27000
8329,1050,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,29000
8330,1400,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,38000
8331,1000,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,26000
8332,700,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,15000
8333,450,Apartment,1,Pitampura,North Delhi,Malhotra Properties,12000
8334,450,Apartment,1,Pitampura,North Delhi,Malhotra Properties,11500
8335,1600,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,35000
8336,650,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,15000
8337,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,75000
8338,1850,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,36000
8339,1450,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,29000
8340,1800,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,40000
8341,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,60000
8342,1850,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8343,1350,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8344,2700,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,55000
8345,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,60000
8346,960,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,26000
8347,1800,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,45000
8348,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,80000
8349,3600,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,90000
8350,3600,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,100000
8351,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,65000
8352,1500,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,28000
8353,1600,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8354,1650,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,40000
8355,1150,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,27000
8356,1850,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8357,1250,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,28000
8358,1900,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,45000
8359,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,73000
8360,1800,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,44000
8361,1500,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,30000
8362,2250,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,60000
8363,1300,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,25000
8364,1800,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,45000
8365,1850,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,50000
8366,1850,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,38000
8367,1800,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8368,1250,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,27500
8369,1900,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,38000
8370,1850,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,36000
8371,1400,Apartment,3,Pitampura,North Delhi,Jagdamba Associates,32000
8372,1350,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,32000
8373,600,Independent Floor,1,Pitampura,North Delhi,Jagdamba Associates,17000
8374,2250,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,45000
8375,1800,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,40000
8376,1200,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8377,3600,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,75000
8378,2250,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,50000
8379,1000,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,26000
8380,1400,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,32000
8381,1500,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8382,1850,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,40000
8383,2500,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,60000
8384,1350,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,32000
8385,820,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,25000
8386,1100,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,25000
8387,1350,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,35000
8388,2700,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,55000
8389,3600,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,90000
8390,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,60000
8391,1050,Independent Floor,2,Pitampura,North Delhi,Jagdamba Associates,21000
8392,1700,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,32000
8393,2700,Independent Floor,4,Pitampura,North Delhi,Jagdamba Associates,80000
8394,1850,Independent Floor,3,Pitampura,North Delhi,Jagdamba Associates,38000
8395,500,Apartment,2,Pitampura,North Delhi,Malhotra Properties,16000
8396,540,Apartment,1,Pitampura,North Delhi,Malhotra Properties,15000
8397,1000,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,24500
8398,1800,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,50000
8399,1000,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,28000
8400,1100,Independent Floor,3,Pitampura,North Delhi,Malhotra Properties,27000
8401,750,Apartment,1,Pitampura,North Delhi,Malhotra Properties,15000
8402,750,Apartment,2,Pitampura,North Delhi,Malhotra Properties,24000
8403,1800,Apartment,3,Pitampura,North Delhi,Malhotra Properties,54000
8404,900,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,21000
8405,650,Apartment,2,Pitampura,North Delhi,Malhotra Properties,18000
8406,600,Independent Floor,1,Pitampura,North Delhi,Malhotra Properties,14500
8407,550,Apartment,1,Pitampura,North Delhi,Malhotra Properties,10500
8408,700,Apartment,1,Pitampura,North Delhi,Malhotra Properties,18000
8409,600,Apartment,2,Pitampura,North Delhi,Malhotra Properties,16000
8410,400,Apartment,1,Pitampura,North Delhi,Malhotra Properties,12000
8411,800,Independent Floor,1,Pitampura,North Delhi,Malhotra Properties,16000
8412,700,Independent Floor,2,Pitampura,North Delhi,Malhotra Properties,16000
8413,1440,Independent Floor,3,Pitampura,North Delhi,Landmark properties,35000
8414,700,Apartment,2,Pitampura,North Delhi,Vijay Estate,15000
8415,1400,Independent Floor,3,Pitampura,North Delhi,Vijay Estate,33000
8416,950,Independent Floor,2,Pitampura,North Delhi,Vijay Estate,20000
8417,1350,Independent Floor,3,Pitampura,North Delhi,Vijay Estate,27000
8418,500,Independent Floor,1,Pitampura,North Delhi,Vijay Estate,16000
8419,1300,Apartment,3,Pitampura,North Delhi,Vijay Estate,30000
8420,1400,Independent Floor,3,Pitampura,North Delhi,Vijay Estate,32000
8421,1700,Independent Floor,3,Pitampura,North Delhi,Vijay Estate,33000
8422,1600,Independent Floor,3,Pitampura,North Delhi,Vijay Estate,30000
8423,1700,Apartment,3,Pitampura,North Delhi,Vijay Estate,55000
8424,1200,Apartment,3,Pitampura,North Delhi,Vijay Estate,35000
8425,600,Apartment,1,Pitampura,North Delhi,Vijay Estate,16000
8426,700,Apartment,2,Pitampura,North Delhi,Vijay Estate,21000
8427,900,Apartment,2,Pitampura,North Delhi,Other,25000
8428,1400,Independent Floor,3,Pitampura,North Delhi,Vijay Estate,36000
8429,1350,Independent Floor,2,Pitampura,North Delhi,Vijay Estate,29000
8430,2700,Independent Floor,4,Pitampura,North Delhi,SL property,75000
8431,1382,Apartment,3,Pitampura,North Delhi,Rentals homes com,42000
8432,3000,Independent Floor,3,Pitampura,North Delhi,SL property,90000
8433,1000,Independent Floor,2,Pitampura,North Delhi,SL property,20000
8434,600,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,16000
8435,693,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,14258
8436,600,Independent Floor,1,Pitampura,North Delhi,SL property,14000
8437,680,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,15000
8438,500,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,13500
8439,1700,Apartment,3,Pitampura,North Delhi,rajesh garg luxmi property pitampura,42000
8440,1500,Apartment,3,Pitampura,North Delhi,rajesh garg luxmi property pitampura,40000
8441,900,Independent Floor,3,Pitampura,North Delhi,Other,21000
8442,900,Independent Floor,2,Pitampura,North Delhi,Other,20000
8443,900,Independent Floor,2,Pitampura,North Delhi,Other,21000
8444,1500,Apartment,3,Pitampura,North Delhi,Rentals homes com,45000
8445,1080,Independent Floor,2,Pitampura,North Delhi,Other,30000
8446,450,Apartment,1,Pitampura,North Delhi,Other,12000
8447,1100,Independent Floor,3,Pitampura,North Delhi,Rentals homes com,30000
8448,1000,Independent Floor,3,Pitampura,North Delhi,Rentals homes com,28000
8449,2200,Independent Floor,4,Pitampura,North Delhi,Other,50000
8450,2000,Independent Floor,3,Pitampura,North Delhi,Other,50000
8451,1800,Apartment,3,Pitampura,North Delhi,rajesh garg luxmi property pitampura,50000
8452,1400,Apartment,3,Pitampura,North Delhi,rajesh garg luxmi property pitampura,41000
8453,1500,Apartment,3,Pitampura,North Delhi,Rentals homes com,35000
8454,900,Independent Floor,2,Pitampura,North Delhi,Other,21000
8455,900,Independent Floor,3,Pitampura,North Delhi,Other,25000
8456,1800,Independent Floor,3,Pitampura,North Delhi,Anand Associates,35000
8457,1500,Apartment,3,Pitampura,North Delhi,user,43500
8458,1500,Apartment,2,Pitampura,North Delhi,user,35000
8459,1500,Apartment,3,Pitampura,North Delhi,user,45000
8460,2234,Independent Floor,3,Pitampura,North Delhi,user,50000
8461,580,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,12000
8462,1400,Apartment,3,Pitampura,North Delhi,Rentals homes com,36000
8463,658,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,14000
8464,500,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,10500
8465,689,Independent Floor,1,Pitampura,North Delhi,Rentals homes com,13500
8466,1350,Independent Floor,3,Pitampura,North Delhi,Bm properties,36000
